business_id,vector
Qq-xIQ7Lq6I0nf-66oJDhg,"[0.11378647 0.11378647 0.11378647 0.11378647 0.11378647 0.11378647
 0.11378647 0.11378647]"
QqJFnv7q3b2VSSvqlUr4Cg,[nan nan nan nan nan nan nan nan]
QrH5iDowzV0Bs6xOoCsg9A,[nan nan nan nan nan nan nan nan]
Qt1fMdOQfphttwRVRQGXKA,"[0.10802747 0.10802747 0.10802747 0.10802747 0.10045171 0.10802747
 0.10802747 0.10802747]"
Qt7EOWunbxf16Gstm1KtVw,[nan nan nan nan nan nan nan nan]
QtLzf87uyo2yr2WLwL1w6w,"[0.14579072 0.14579072 0.14579072 0.14579072 0.14579072 0.14579072
 0.14579072 0.14579072]"
QtqoETTA5hwvkakuNodYVA,[nan nan nan nan nan nan nan nan]
Qu9erGSYgH4ljIbJLzvzuA,[nan nan nan nan nan nan nan nan]
QvZZwXa71l7fC_j2YGi3Xw,"[0.00578917 0.00578917 0.006      0.00578917 0.00578917 0.00578917
 0.00578917 0.02131298]"
QvyG5fZ0mxo5yeLY8jabCA,[nan nan nan nan nan nan nan nan]
Qw0WwKpuwEYcrme4ftFVWg,"[0.16292328 0.16292328 0.16292328 0.16292328 0.16292328 0.16292328
 0.16292328 0.16292328]"
QwZsj4lifZ_oywscDCVGnQ,"[0.08110794 0.08110794 0.08110794 0.08110794 0.08110794 0.08110794
 0.0767746  0.08110794]"
QxF_sJ3J4KAZtJjrOMSfDg,[nan nan nan nan nan nan nan nan]
R1O1TMYXdyeyUz9JMbUTyw,"[0.24817026 0.24817026 0.24817026 0.24817026 0.24817026 0.25271571
 0.24317026 0.24800792]"
R1WaNU6vQ6L0YGwr30t0TQ,[nan nan nan nan nan nan nan nan]
R2mjgB66Yd9oc80l71dl6Q,"[0.35431818 0.35431818 0.35431818 0.35431818 0.35431818 0.35431818
 0.35431818 0.35431818]"
R4m_HXmrEBh21FLA_1Yq2w,[0. 0. 0. 0. 0. 0. 0. 0.]
R59EK8h-KAGzoyGtcfrd4A,"[0.13680556 0.13680556 0.13680556 0.13680556 0.13680556 0.13680556
 0.13680556 0.13680556]"
R5n8eHYn4RFNGY4A9kxCNA,[nan nan nan nan nan nan nan nan]
R70bo_xLOK0DrXQ7tQFU8Q,"[0.23614184 0.23614184 0.23614184 0.23614184 0.23614184 0.23614184
 0.23614184 0.23614184]"
R8Fgy4cz3HQ1EeKg8VVwcw,"[0.33425926 0.33425926 0.33425926 0.33425926 0.33425926 0.33425926
 0.33425926 0.33425926]"
R8SMGIAuqzAj4UYKdCU_kg,"[0.12363095 0.12363095 0.12363095 0.12363095 0.12363095 0.12363095
 0.12363095 0.12363095]"
R8gmAqgcvW06nBXPz1VqDw,"[0.36090278 0.36090278 0.36090278 0.36090278 0.36090278 0.36590278
 0.36590278 0.36090278]"
R946c_s5x9TY_SWplIBZjg,"[0.02619877 0.02619877 0.02619877 0.02619877 0.02619877 0.02805062
 0.0233058  0.02619877]"
RAcHOGshy-LQ86nI07MRGA,"[-0.05054012 -0.05054012 -0.05054012 -0.05054012 -0.05054012 -0.05054012
 -0.03479938 -0.05054012]"
RAg_Zadz3ZBSh5cp6-H6CQ,"[0.20537879 0.20537879 0.20537879 0.20537879 0.20537879 0.20537879
 0.20537879 0.20537879]"
RB28UqCNUZBm26rWTHG31A,"[0.17063889 0.17063889 0.17063889 0.17063889 0.17063889 0.17063889
 0.17063889 0.17063889]"
RBIFMFoYELNkUtGo8G8Qpg,"[0.4418629  0.4418629  0.4418629  0.43829147 0.4418629  0.4418629
 0.43987878 0.50450463]"
RBJtVqOHUV6CsvTujXIlJQ,"[0.1357605  0.1357605  0.1357605  0.1357605  0.1357605  0.15635078
 0.1382605  0.14185425]"
RC0MyBO6xX9_xeN2a_fN2Q,"[0.12750023 0.12750023 0.12750023 0.12750023 0.12750023 0.12750023
 0.12750023 0.12750023]"
RC2gV6NLqqoftqvvtpTMqQ,"[0.05996142 0.05996142 0.05996142 0.05996142 0.05996142 0.05996142
 0.05996142 0.05996142]"
RDpFf0a6CA6h99dl7WDIQg,"[0.17733879 0.17733879 0.17733879 0.17733879 0.17733879 0.17733879
 0.17733879 0.17733879]"
RE4QDOrYgLYsj2TgygjyyA,[nan nan nan nan nan nan nan nan]
RF_zGWthCtZWqrkrj8i1MA,"[0.33805556 0.33805556 0.33805556 0.33805556 0.33805556 0.33805556
 0.33805556 0.33805556]"
RFwCDlrXsSk3xqz4T5pcqg,"[0.14538109 0.14538109 0.14538109 0.14538109 0.14538109 0.15926998
 0.15884009 0.14538109]"
RGaZeKZpLj_D8xyJIUfkFg,"[-0.00026042 -0.00026042 -0.00026042 -0.00026042 -0.00026042 -0.00026042
 -0.00026042 -0.00026042]"
RGiM2yAT99WGcO9FtgCKDw,"[0.10149062 0.10149062 0.10149062 0.10149062 0.10149062 0.10149062
 0.10149062 0.10149062]"
RGmK2dbAH_rqrt4aNLEeig,"[0.14298403 0.14298403 0.14298403 0.14298403 0.14298403 0.14298403
 0.14298403 0.14298403]"
RGvf3iTT3NUD1GvjzgNfLw,"[0.41041667 0.41041667 0.41041667 0.41041667 0.41041667 0.41041667
 0.41041667 0.41041667]"
RGvvYVmr3UkxrolLEW_N1g,"[0.16949764 0.16949764 0.16949764 0.16949764 0.16949764 0.16949764
 0.16949764 0.16949764]"
RH031_bmo80rTPvqr2FLyw,[nan nan nan nan nan nan nan nan]
RHLrKt9m8r86uXX5vGF74g,"[0.08119388 0.08119388 0.08119388 0.08119388 0.08119388 0.08119388
 0.08700241 0.08119388]"
RI7jH14rISeIa2Idvuyh8A,[nan nan nan nan nan nan nan nan]
RKeUQD0UCm3X3Cze6IZ_PQ,"[0.15729842 0.15729842 0.15729842 0.15729842 0.15729842 0.15729842
 0.15729842 0.15729842]"
RKoFVMc7Fd3sG2jGtilGrw,"[0.11486111 0.11486111 0.11486111 0.11486111 0.11486111 0.11486111
 0.11486111 0.11486111]"
RLV2jqG0RujzU0SR-l_qEQ,"[0.09011574 0.09011574 0.09011574 0.09011574 0.09011574 0.09011574
 0.09011574 0.09011574]"
RLW2xFWrV6z4l4mlMlHRzQ,"[0.18521164 0.18521164 0.18521164 0.18521164 0.19092502 0.18521164
 0.18521164 0.18521164]"
RLsve8g3xva3v9uMBfXW9w,"[0.18734777 0.18734777 0.18734777 0.18671285 0.18734777 0.18734777
 0.18361513 0.18734777]"
RMRemnpj5svgOEqOskRhgQ,"[0.27777444 0.27777444 0.28504717 0.27777444 0.27777444 0.27777444
 0.28444111 0.27777444]"
RMoTomZWjfr_U0oWpgfr9Q,"[0.13595312 0.13595312 0.13888353 0.13595312 0.13595312 0.13595312
 0.13595312 0.13888353]"
RMyK2LpfFDty75HE94XN0Q,[nan nan nan nan nan nan nan nan]
RNABAxlXNVfVpEL8Fwjz0g,"[0.25039683 0.25039683 0.25039683 0.25039683 0.25039683 0.25039683
 0.25039683 0.25039683]"
ROydqb0-_anykeJGB1_uUA,"[0.11600741 0.11684845 0.11600741 0.11600741 0.11600741 0.1174955
 0.11600741 0.11658611]"
RQ5qL7ZG3f0C_E_CBuzUug,"[0.28553477 0.28553477 0.28553477 0.28553477 0.28553477 0.28553477
 0.28553477 0.28553477]"
RRTkmwGTBSWnmYdtg-SmdA,"[0.25045635 0.25045635 0.25045635 0.25045635 0.25045635 0.25045635
 0.25045635 0.25045635]"
RU2VtVZG8to-XVEHD-2qag,"[0.24496744 0.24496744 0.24496744 0.24496744 0.24519338 0.24496418
 0.24549865 0.24461676]"
RUesmVfxbN1G5rEv3xnrtQ,"[0.19676452 0.19676452 0.19676452 0.19676452 0.19676452 0.19676452
 0.19676452 0.19676452]"
RVgng6xxLzcCHRTuZ_XqZQ,"[0.16666667 0.16666667 0.16666667 0.16666667 0.16666667 0.16666667
 0.16666667 0.16666667]"
RWlYfdung6H9ERSCHHfcfg,"[0.10921981 0.10921981 0.10921981 0.10921981 0.10921981 0.12391475
 0.12250232 0.10921981]"
RXmg1xXfunPLv8a7aCwewA,"[0.25921459 0.25921459 0.25921459 0.25921459 0.25921459 0.25921459
 0.25921459 0.25921459]"
RZ97m9ufpvINZIaqjxvSqQ,[nan nan nan nan nan nan nan nan]
RZMYE-rrDVXDWu2PXY5daQ,"[0.19322917 0.19322917 0.19322917 0.19322917 0.19322917 0.19322917
 0.19322917 0.19322917]"
RZWEJGFNw7ytiyaMJG0TOg,"[0.27721545 0.27721545 0.27721545 0.27721545 0.27958473 0.27721545
 0.2765852  0.28725033]"
R_18EYQLNho8-xH6FTRymw,"[0.05036961 0.05036961 0.05036961 0.05036961 0.05036961 0.05036961
 0.05036961 0.05036961]"
R_6ZdYGyq7W1EE2fXML30w,[nan nan nan nan nan nan nan nan]
R_M4P9XetEM-aLE7eHdthw,[nan nan nan nan nan nan nan nan]
R_s5fSKnDUcHDooxwPOSfw,"[0.29486871 0.29486871 0.29486871 0.29486871 0.29486871 0.29486871
 0.29486871 0.29486871]"
Rayj4BleJwlSP2mSR4yliw,"[0.05583929 0.05583929 0.05583929 0.05583929 0.05583929 0.05583929
 0.05583929 0.05333929]"
RbZK0G5GJtcXNIXYRB9pzQ,[nan nan nan nan nan nan nan nan]
RcQCseZjTj9_FFRrixkLdw,"[0.20440174 0.20440174 0.20440174 0.20440174 0.20588984 0.20440174
 0.20588984 0.20440174]"
Rcd_zvRjQ2UmpnqeUx7MnQ,"[0.14896234 0.14896234 0.14896234 0.14896234 0.14896234 0.14896234
 0.14896234 0.14896234]"
RcsVN9Zqb9NFRSkMnkfo-w,"[-0.05579167 -0.05579167 -0.05579167 -0.05579167 -0.05579167 -0.05579167
 -0.05579167 -0.05579167]"
Rd5AE1FLafGAU_P8GbTiQQ,"[-0.00152273 -0.00152273 -0.00152273 -0.00152273 -0.00277273 -0.00152273
 -0.00152273 -0.00152273]"
Rd8Oyz3A8YTHgeoy-Osj1A,"[0.12302398 0.12849273 0.12302398 0.12302398 0.12302398 0.12449456
 0.12302398 0.11906564]"
RdtzPg0BvpWHmUHZk1Deew,"[0.13893707 0.13893707 0.13893707 0.13893707 0.13893707 0.13893707
 0.17435374 0.13893707]"
RfVypYX2gVWAAXD-aci93A,[0.0575 0.0575 0.0575 0.0575 0.0575 0.0575 0.0575 0.0575]
Rfa42CBrJU9t5nNSEHcrVQ,"[0.11529059 0.11529059 0.11529059 0.11529059 0.11529059 0.11529059
 0.11529059 0.11529059]"
RfpMMvDobLoZ49-Lpfr3Yg,"[0.04172535 0.04172535 0.04172535 0.04172535 0.04172535 0.04138245
 0.03814708 0.04244374]"
Rhb9m9cJt8qNlq3gTZmcVQ,[0.24375 0.24375 0.24375 0.24375 0.24375 0.24375 0.24375 0.24375]
RiM9Vwie9fFPmhAWwDSyLA,[nan nan nan nan nan nan nan nan]
RiXv0afLAc4htzSfTPlpEw,"[-0.04801587 -0.04801587 -0.04801587 -0.04801587 -0.04801587 -0.04801587
 -0.04801587 -0.04801587]"
RiYXFjfLnvwx9TrTOUY1mg,"[0.258125   0.258125   0.258125   0.258125   0.27270833 0.27270833
 0.258125   0.258125  ]"
Rjjw4sRvRpUiJgB_k1OG7w,"[0.42854897 0.42854897 0.42854897 0.42854897 0.43354897 0.42854897
 0.42854897 0.42854897]"
Rk79czeIW9OWYHfYSHCrkA,[nan nan nan nan nan nan nan nan]
RkEAO48a2V7sfORxi5uVDQ,"[0.30521098 0.30521098 0.30521098 0.30521098 0.30521098 0.30521098
 0.30521098 0.30713406]"
RkLoK6lLDfPLhH8zaltuuw,"[0.09214096 0.09214096 0.09214096 0.09214096 0.09214096 0.09214096
 0.09214096 0.09214096]"
RksEyT-_CcEdzQmgEPb27A,"[0.07299802 0.07299802 0.07299802 0.07299802 0.07299802 0.07299802
 0.07299802 0.07299802]"
Rl6-T4ys2Vq7t_bfyORiRw,"[0.18175926 0.18175926 0.18175926 0.18175926 0.18175926 0.18175926
 0.18175926 0.18175926]"
RlJW4fs7hydjzcCIsFAgCg,"[0.5632716  0.5632716  0.5632716  0.5632716  0.5632716  0.5632716
 0.69351852 0.5632716 ]"
RnS_Nwss0pJZFQQcWGhmQg,"[0.06180556 0.06180556 0.06180556 0.06180556 0.06180556 0.06180556
 0.06180556 0.06180556]"
RnTEMztUDUWD_jh6Ux9PUw,"[0.28277919 0.28277919 0.28277919 0.28277919 0.28277919 0.28277919
 0.28277919 0.28277919]"
Ro_aShO3MAlwO35G5YVE7A,"[0.35810606 0.35810606 0.35810606 0.35810606 0.35810606 0.35810606
 0.35810606 0.35810606]"
RofkR4xO3P3-scvUH6mBZQ,"[0.12685185 0.12685185 0.12685185 0.12685185 0.12685185 0.12685185
 0.12685185 0.12685185]"
Rq8-SmnXZ1mbSpgrbJYByw,"[0.05833333 0.05833333 0.05833333 0.05833333 0.05833333 0.05833333
 0.05833333 0.05833333]"
RrXlDMjW30v2KatCxOobdQ,"[0.18580378 0.18580378 0.18580378 0.18580378 0.1868265  0.18586499
 0.18681388 0.18864469]"
Rs8Wi4OEjeOX7LVlzsXDOA,"[0.16376243 0.16376243 0.16376243 0.16376243 0.16928712 0.13950317
 0.17638147 0.16376243]"
RtHMwoP4P2d3trkpK-n6yw,"[0.26758405 0.26758405 0.26739953 0.26758405 0.26758405 0.26913167
 0.26758405 0.27569488]"
RtezzamKiC6Y607SJuqQIA,"[0.167862   0.167862   0.167862   0.16810561 0.167862   0.16872765
 0.16840867 0.17106495]"
RuSsI15RvF8yCpzgp_DQ1A,[nan nan nan nan nan nan nan nan]
RunKDq3-BZzmXDDtSmZf-Q,"[0.10599626 0.10599626 0.10599626 0.10599626 0.10599626 0.10599626
 0.10599626 0.10599626]"
Rut5I04WZ2Hm2GEyDwk8YA,"[0.09437362 0.09437362 0.09437362 0.09437362 0.09437362 0.09437362
 0.09044505 0.09437362]"
RutjZZAMrGldOI2GSpAT1A,[nan nan nan nan nan nan nan nan]
RuyAT12ZiNt2iUb3bAQ-rg,"[0.18018321 0.18018321 0.18018321 0.18018321 0.18018321 0.18018321
 0.18018321 0.18018321]"
RvXRaznj3_XpMt_5QWmg_w,"[0.15430878 0.15430878 0.15430878 0.15430878 0.15430878 0.15430878
 0.15435226 0.15401893]"
RwjXkBVbNAs9AvcTZb_kDg,"[0.12142857 0.12142857 0.12142857 0.12142857 0.12142857 0.12142857
 0.12142857 0.12142857]"
Rx9gXyz4nbOLeQ9OCtihjw,"[0.09311224 0.09311224 0.09311224 0.09311224 0.09311224 0.09311224
 0.09311224 0.09311224]"
RxFZpTV8HhJy5v65MVYx1w,"[0.00936024 0.00936024 0.00936024 0.00936024 0.0035925  0.00588802
 0.00936024 0.01030721]"
RxQvlTyTKsEGZCT1dY-9_Q,"[0.47954545 0.47954545 0.47954545 0.47954545 0.47954545 0.47954545
 0.47954545 0.47954545]"
Ry4UV6hL4kAJVu2zbXqC7g,"[0.04760417 0.04760417 0.04760417 0.04760417 0.04760417 0.04760417
 0.04760417 0.04760417]"
S-NfW4un1aySl-XZ2d2TFQ,"[0.11785122 0.11785122 0.11785122 0.11785122 0.13118455 0.11785122
 0.12334365 0.13118455]"
S-oLPRdhlyL5HAknBKTUcQ,[nan nan nan nan nan nan nan nan]
S188zUF2T7cLpXSJyn5cEQ,"[0.45582552 0.45582552 0.45582552 0.45582552 0.45582552 0.45582552
 0.45582552 0.45582552]"
S2N-j0HFC3Ry0_KsxafShw,[nan nan nan nan nan nan nan nan]
S2xTkWVTQb6Pw9R8Hic14w,"[0.04858039 0.04858039 0.04858039 0.04858039 0.05524706 0.04858039
 0.04858039 0.04858039]"
S3zhwWlM0xSYU8tJeYGNRg,[nan nan nan nan nan nan nan nan]
S4rkuLU-Vp7ur4RIXTygLg,"[0.04116786 0.04116786 0.04116786 0.04116786 0.04116786 0.04116786
 0.04116786 0.04116786]"
S5MYcMCSgqGJRLO8N5Uk3Q,"[0.2102434  0.2102434  0.21187678 0.2102434  0.21201328 0.21329639
 0.21035141 0.21115482]"
S5b_YV6a3fxUpDlk-rkMAA,"[0.15871693 0.15871693 0.15871693 0.15871693 0.15871693 0.15871693
 0.15871693 0.15871693]"
S5xo-0w6HVtcYSBI4Tq7sQ,"[0.27230114 0.27230114 0.27230114 0.27230114 0.27230114 0.27230114
 0.27230114 0.27230114]"
S6T8Vrd01FAD7ar_6c6iQg,"[-0.02231478 -0.02231478 -0.02231478 -0.02231478 -0.02231478 -0.02481478
 -0.02231478 -0.02231478]"
S6ipebg_e7NtbNrYEOAzGw,[nan nan nan nan nan nan nan nan]
S7UVTD4ZFbk-gflrMhPkCA,"[0.39870976 0.39870976 0.39870976 0.39870976 0.39870976 0.39870976
 0.39870976 0.39870976]"
S80HOpgk-JOtthjMC2vKrw,"[0.04882355 0.04882355 0.04882355 0.04882355 0.04882355 0.04882355
 0.04882355 0.04882355]"
S8IQ2fwnhCFJh-oezj_6BA,[nan nan nan nan nan nan nan nan]
S9BSFX03TBqAHFF1M4c08g,"[0.26290355 0.26290355 0.26290355 0.26290355 0.26290355 0.26290355
 0.26290355 0.26290355]"
SAuROWsWY7L-mhOfpyjH9Q,"[0.20087302 0.20087302 0.20087302 0.20087302 0.20087302 0.20087302
 0.20087302 0.20087302]"
SBNucLXc9dQP6VBj__XOmQ,[nan nan nan nan nan nan nan nan]
SBfpO6qXf_-r272pyqfm7A,"[0.03148648 0.03148648 0.03148648 0.03793575 0.03148648 0.03148648
 0.03148648 0.03043978]"
SBgZ1uYmhHpsowzEVsIDAw,"[0.10224359 0.10224359 0.10224359 0.10224359 0.10224359 0.10224359
 0.09198718 0.10224359]"
SCjMPwUyzff1YxXpO6kX_A,"[0.15345982 0.15345982 0.15345982 0.16595982 0.15961062 0.15345982
 0.15970982 0.15345982]"
SDdi31CBMCUXXv1BQjq53w,"[0.00357143 0.00357143 0.00357143 0.00357143 0.00357143 0.00357143
 0.00357143 0.00357143]"
SE6VY8EWjEuAOzl19IQiCw,"[0.23120388 0.23120388 0.23120388 0.23120388 0.23120388 0.23423418
 0.23120388 0.23120388]"
SEWFpFa9sVxWiNdk9oCbug,"[0.24909198 0.24909198 0.24909198 0.24909198 0.24909198 0.24909198
 0.24909198 0.25950865]"
SEsYMfj15awOM9ksgoqFXw,"[0.17035148 0.17035148 0.17035148 0.1684284  0.17035148 0.17474708
 0.17035148 0.17035148]"
SI64tNkZbAyLs0zBs1rm-g,"[0.14890581 0.14890581 0.14890581 0.14890581 0.14890581 0.15557247
 0.14890581 0.14890581]"
SILjE9pQ-OJVDcyG2BVuGQ,"[0.09236111 0.09236111 0.09236111 0.09236111 0.09236111 0.09236111
 0.09236111 0.09236111]"
SIuP7DVD5JqGQkkS8EknEw,"[0.0404587 0.0404587 0.0404587 0.0404587 0.0404587 0.0404587 0.0404587
 0.0404587]"
SJq04RXddX02k6j3f8V22A,"[-0.00384921 -0.00384921 -0.00384921 -0.00384921 -0.00384921 -0.00384921
 -0.00384921 -0.00384921]"
SKduhOd1JWe9fVmEFj70_A,"[0.19069444 0.19069444 0.19069444 0.19069444 0.19069444 0.19069444
 0.19069444 0.19069444]"
SKt4tM6NBZaVQb6t5kGjWA,"[0.36495455 0.36495455 0.36495455 0.36495455 0.36495455 0.36495455
 0.36495455 0.36495455]"
SLY4dDpyYJW003VCTnEReA,"[-0.02907307 -0.03816398 -0.02907307 -0.02907307 -0.02907307 -0.02079385
 -0.00361011 -0.04637895]"
SMXcZaI3tVYW3F1QR4oN2A,"[0.10077266 0.10077266 0.10077266 0.10077266 0.10077266 0.08609318
 0.10077266 0.10077266]"
SMrm5josbSsaA-cAJW0CZQ,"[0.13777149 0.13700225 0.13777149 0.13777149 0.13777149 0.13777149
 0.13855496 0.13777149]"
SNFKDLQ_20dDtUF3nybLNA,"[0.12259615 0.12259615 0.12259615 0.12259615 0.12259615 0.12259615
 0.12259615 0.12259615]"
SNuyBZuaCkhEjqAEhjuOrg,"[0.12909757 0.12909757 0.12909757 0.1311313  0.15253507 0.12909757
 0.12917198 0.12909757]"
SOS2Yh9qVRsCv19AmRolbQ,"[0.08761404 0.08835478 0.08761404 0.08811909 0.09605848 0.08811909
 0.08762306 0.08761404]"
SP4XVpxqikD0UIzJo6wYhw,"[0.1720679 0.1720679 0.1720679 0.1720679 0.1720679 0.1720679 0.1720679
 0.1720679]"
SPv_d1r9ZVMniDD8CuBhoQ,"[0.10833333 0.10833333 0.10833333 0.10833333 0.10833333 0.10833333
 0.10833333 0.10833333]"
SSOIXua3y15nIwB7EBnYUg,[nan nan nan nan nan nan nan nan]
SSx8KlC8ydFohTMvjZPsxw,[nan nan nan nan nan nan nan nan]
STDooDA8ZDdRPOzAMa1f0Q,"[0.01180556 0.01180556 0.01180556 0.01180556 0.01180556 0.01180556
 0.00833333 0.01180556]"
STPpvTd7V6qioAONogTPRQ,"[0.19990285 0.19990285 0.19990285 0.19990285 0.20153976 0.20250026
 0.20126649 0.20876   ]"
STlO2p6t7RBxXu1N9da-eQ,"[0.25217593 0.25217593 0.25217593 0.25217593 0.25217593 0.25217593
 0.25217593 0.25217593]"
SU7lrqwTw6KhSOgG9ebqiQ,"[0.07460843 0.07460843 0.07460843 0.07460843 0.07460843 0.07460843
 0.07460843 0.07248424]"
SUV2tu5mfQz7Xa9C2pb6Pg,"[-0.04579648 -0.04579648 -0.04579648 -0.04579648 -0.04579648 -0.04579648
 -0.05579648 -0.04822703]"
SUwMjwibwK8nQ7bFAodiBQ,[nan nan nan nan nan nan nan nan]
SVaTQV9vJNuCDk6SwCStCQ,"[0.17466077 0.17466077 0.17466077 0.17466077 0.17466077 0.17466077
 0.17466077 0.17466077]"
SVhM3Pxjw-PUPr1sBghqlw,"[0.05818373 0.05831594 0.06779911 0.05758276 0.05843264 0.05333601
 0.05420269 0.0590713 ]"
SW_bePWPlMZJZGQ4eT9vrA,"[0.15048791 0.15048791 0.15048791 0.15048791 0.15048791 0.15048791
 0.14602363 0.15048791]"
SX5NA-yKCGR234vV1eaxZA,"[0.07367263 0.07367263 0.07367263 0.07367263 0.07305764 0.07255354
 0.07367263 0.07367263]"
SX7-vTahSnoVeJQ6N86PMw,[nan nan nan nan nan nan nan nan]
SXjbnz_vbq2Q2j13m30p_A,"[-0.06983189 -0.06983189 -0.06983189 -0.06983189 -0.06983189 -0.06983189
 -0.06983189 -0.06983189]"
SY3FUTOG3Jh3OALtyWrlUA,"[0.06113591 0.06113591 0.06113591 0.06113591 0.06113591 0.06113591
 0.06113591 0.06113591]"
SYE03peifPHxMl8crAz_JA,"[-0.12222222 -0.12222222 -0.12222222 -0.12222222 -0.12222222 -0.12222222
 -0.12222222 -0.12222222]"
SYKIUCvN9JdSkVampgccfA,[nan nan nan nan nan nan nan nan]
SYmXtpQSeMdxx2vLZv_W0w,"[-0.0047619 -0.0047619 -0.0047619 -0.0047619 -0.0047619 -0.0047619
 -0.0047619 -0.0047619]"
SZEJAuFtAGFkYD_BZFQyEw,"[0.02058532 0.02058532 0.02058532 0.02058532 0.02058532 0.01929563
 0.02058532 0.02058532]"
SZQINqa278e7DEM_B3WK8A,"[-0.06802956 -0.06802956 -0.06802956 -0.06802956 -0.06802956 -0.06802956
 -0.06802956 -0.06802956]"
SaPAIB03qcyM8762fTXRRw,"[0.27412879 0.27412879 0.27412879 0.27412879 0.27412879 0.27412879
 0.27412879 0.27412879]"
SbbxTzYuMdW4dGgXBnT40Q,"[0.10191143 0.10575758 0.10191143 0.10191143 0.10191143 0.10037297
 0.10191143 0.10191143]"
Sbh5IGHo454abMGDfVYQDw,[0.013125 0.013125 0.013125 0.013125 0.013125 0.013125 0.013125 0.013125]
Sd75ucXKoZUM2BEfBHFUOg,"[0.12052663 0.12052663 0.12052663 0.12052663 0.13302663 0.11583913
 0.12052663 0.11271413]"
SeBzLbSA01ABStLCuFkXag,"[0.03688373 0.03688373 0.03688373 0.03688373 0.03688373 0.04276608
 0.03688373 0.03835432]"
SfGZ_idnjXRiSVcoFRZbHg,"[0.20199555 0.20376059 0.20336501 0.2037438  0.2037438  0.2029571
 0.20388608 0.2049799 ]"
Sgo229B91KilLakPoufFEw,[nan nan nan nan nan nan nan nan]
ShonjR_sx6yBoo0vHvrFnw,"[0.16562783 0.16562783 0.16562783 0.17838294 0.16562783 0.16562783
 0.16562783 0.16562783]"
SiKTElhCaJGhAdySd7JSHA,[nan nan nan nan nan nan nan nan]
SieL_rcBX-azp4bDLMfO9w,"[0.04633458 0.04633458 0.04633458 0.04633458 0.04633458 0.04633458
 0.04633458 0.04633458]"
SjPDJyuaSAjrkIvWTEoeIw,"[-0.05740823 -0.05740823 -0.05740823 -0.05740823 -0.05740823 -0.05740823
 -0.05740823 -0.05740823]"
SkO0Kd4_bO4VWTzCa_k8_g,[nan nan nan nan nan nan nan nan]
SkorDkhZtUwlgL6oPZ0DZg,"[-0.00580808 -0.00580808 -0.00580808 -0.00580808 -0.00580808 -0.00580808
 -0.00580808 -0.00580808]"
SnK-ybBvXYJZNwZDQCBR5Q,"[0.18533497 0.18533497 0.18533497 0.18533497 0.18533497 0.18533497
 0.18533497 0.18533497]"
SneVQBqX20CBFPHZeEOeAw,"[0.44326923 0.44326923 0.44326923 0.44326923 0.44326923 0.44326923
 0.44326923 0.44326923]"
SnogkNH34qRNlPcmwr1TCA,"[0.09523148 0.09523148 0.09523148 0.09523148 0.09523148 0.09523148
 0.09523148 0.09523148]"
SoCVWvr5f5lYJEY_62bgAw,[nan nan nan nan nan nan nan nan]
Sp2Vx7J8JUgKW0tsqNISDg,"[0.05977954 0.05977954 0.05977954 0.05977954 0.0627425  0.05977954
 0.05977954 0.05977954]"
Sp80REJ8cWc5uwXFd7FL6w,"[0.08123016 0.08123016 0.08123016 0.09294891 0.08123016 0.08123016
 0.08123016 0.08123016]"
SpikFBRFU0daWqwq_q9HGw,"[0.33571429 0.33571429 0.33571429 0.33571429 0.33571429 0.33571429
 0.33571429 0.33571429]"
Sq2Sd0PJ_0lWuhDmoHs7bQ,[nan nan nan nan nan nan nan nan]
SqunhAeScJCIVBP4Py5BfA,"[-0.02278161 -0.02278161 -0.02278161 -0.02278161 -0.03155354 -0.02278161
 -0.02347694 -0.01324214]"
StyowOxmhE_18tIJCePwyw,"[0.04400174 0.04400174 0.04400174 0.04387153 0.04400174 0.04400174
 0.04400174 0.04400174]"
SvWFHDD7yDAgnr2mvbhzYQ,"[0.01930612 0.01930612 0.01930612 0.01930612 0.01930612 0.01930612
 0.01930612 0.01930612]"
SvsAj_yb9kGOYjknjrc45A,[nan nan nan nan nan nan nan nan]
Sxe7h922Dqv9HzfTH-8O7w,"[0.27996296 0.27996296 0.27996296 0.27996296 0.27996296 0.27996296
 0.27996296 0.27996296]"
SxqNnm4piAlFNNiBaXM0kg,[nan nan nan nan nan nan nan nan]
Sxx0E2KvnNCSqlIhbD0l_g,[nan nan nan nan nan nan nan nan]
Sz1YxfFl9wbasXjcGSHHFA,"[0.16041667 0.16041667 0.16041667 0.16041667 0.16041667 0.16041667
 0.16041667 0.16041667]"
SzESOqH3Hi32Unwk2Mvp8w,"[0.06859796 0.06859796 0.06859796 0.06859796 0.06859796 0.06859796
 0.06859796 0.06859796]"
T-nnccLDurMS1mrGirtR9A,[0.214 0.214 0.214 0.214 0.214 0.214 0.214 0.214]
T-soBoe-BdWdK_GsIe-NNg,[nan nan nan nan nan nan nan nan]
T0ea32kBf7L33XUhIdwjbA,[nan nan nan nan nan nan nan nan]
T1NQHWxjPGOsxtPKnIODzw,[0.393125 0.393125 0.393125 0.393125 0.393125 0.393125 0.399375 0.393125]
T2DvmUw_JUREb-rsDk3LBQ,"[0.32374013 0.32374013 0.32374013 0.32374013 0.33264165 0.32374013
 0.32374013 0.32374013]"
T41uCQk8Dtrqhal4TvODkQ,[nan nan nan nan nan nan nan nan]
